Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value
CUST-5922,30,Male,Los Angeles,West,SMB,CMP-107,Cyber November Mega Sale,2025-01-31,Google Ads  ,Seasonal Sale,Home & Living,Adjustable Standing Desk,42889,2174,250.0,42,532.96,17314.08,12.69,412.24
CUST-1264,59,Male,Miami,South,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-06-28,Instagram,Seasonal Sale,Apparel,Premium Designer Denim Jacket,139203,5068,357.0,39,2479.56,3369.6,63.58,86.4
CUST-6926,43,Male,Atlanta,South,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-05-18,Facebook,Product Launch,Fitness,UltraFit Smartwatch 5,131680,3865,282.0,33,1948.87,4736.16,59.06,143.52
CUST-7497,47,Male,Seattle,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-05-02,Search,Lead Generation,Fitness,UltraFit Smartwatch 5,47003,2572,581.0,205,415.52,30106.3,2.03,146.86
CUST-4161,46,Female,Philadelphia,North East,Consumer Premium,CMP-104,Summer Fashion Retargeting,2024-01-18,Instagram,Retargeting,Home & Living,Adjustable Standing Desk,95953,3139,389.0,45,1310.96,21017.25,29.13,467.05
CUST-1664,50,Male,Minneapolis,Midwest,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-02-16,Google Ads,Product Launch,Apparel,Premium Designer Denim Jacket,156398,5927,516.0,67,2188.09,5951.61,32.66,88.83
CUST-2076,39,Female,Detroit,Midwest,SMB,CMP-101,Q1 Brand Refresh,2024-09-10,Google Ads,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,38598,1390,123.0,21,465.66,10746.12,22.17,511.72
CUST-3631,41,Female,Atlanta,South,Consumer Budget,CMP-102,Spring Tech Blowout,2024-08-13,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,30761,1435,149.0,27,408.62,2527.74,15.13,93.62
CUST-8503,47,Female,New York,North East,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-10-18,Google Ads,Brand Awareness,Electronics,Smart noise-canceling Headphones,26404,958,89.0,14,625.29,2974.44,44.66,212.46
CUST-9284,32,Female,Detroit,Midwest,Consumer Premium,CMP-106,Fall Hardware Promo,2025-03-31,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,62718,2097,174.0,23,1016.52,6857.22,44.2,298.14
CUST-4620,53,Male,Philadelphia,North East,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2024-01-30,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,23824,778,81.0,9,446.79,4616.64,49.64,512.96
CUST-8349,35,Female,Dallas,South,Consumer Budget,CMP-111,Influencer Video Push,2024-02-20,Referral,Brand Awareness,Fitness,UltraFit Smartwatch 5,109597,5376,657.0,96,1335.37,15480.96,13.91,161.26
CUST-6156,18,Female,New York,North East,SMB,CMP-111,Influencer Video Push,2024-01-09,Display,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,27758,380,36.0,2,636.4,1046.56,318.2,523.28
CUST-1722,25,Female,Minneapolis,Midwest,B2B Enterprise,CMP-107,Cyber November Mega Sale,2024-02-08,Google Ads,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,68796,2743,310.0,52,1391.02,61300.72,26.75,1178.86
CUST-1218,20,Female,Miami,South,Consumer Budget,CMP-111,Influencer Video Push,2025-06-17,Facebook,Brand Awareness,Apparel,Premium Designer Denim Jacket,53380,1654,169.0,22,784.68,1854.6,35.67,84.3
CUST-4786,29,Non-Binary,Boston,North East,SMB,CMP-106,Fall Hardware Promo,2025-03-04,Google Ads,Seasonal Sale,Home & Living,Ergonomic Executive Chair,7715,322,41.0,6,164.48,1673.52,27.41,278.92
CUST-6514,30,Male,Chicago,Midwest,Consumer Budget,CMP-113,High-Spend Experimental Push,2025-01-13,google ads,Brand Awareness,Apparel,Premium Designer Denim Jacket,182561,9336,688.0,23,4424.41,1900.49,192.37,82.63
CUST-2694,39,Female,Detroit,Midwest,SMB,CMP-109,Email Newsletter Nurture,2024-04-26,Instagram,Lead Generation,Home & Living,Adjustable Standing Desk,43193,1490,338.0,43,498.23,20918.64,11.59,486.48
CUST-1410,41,Female,San Francisco,West,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-10-07,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,23291,1176,252.0,75,520.57,9257.25,6.94,123.43
CUST-2726,18,Male,Boston,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-05-23,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,71151,2287,366.0,39,1013.33,6261.84,25.98,160.56
CUST-7675,40,Female,Miami,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-04-28,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,177810,5452,579.0,75,1511.34,23739.0,20.15,316.52
CUST-6937,51,Male,Philadelphia,North East,SMB,CMP-109,Email Newsletter Nurture,2024-04-26,Search,Lead Generation,Home & Living,Adjustable Standing Desk,112189,6558,1069.0,160,1347.51,65278.4,8.42,407.99
CUST-2934,33,Male,New York,North East,SMB,CMP-108,Holiday Gift Extravaganza,2024-10-14,Search,Seasonal Sale,Home & Living,Adjustable Standing Desk,45489,2513,252.0,36,1007.04,17567.64,27.97,487.99
CUST-9803,39,Male,Seattle,West,SMB,CMP-111,Influencer Video Push,2024-05-05,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,14071,478,58.0,7,274.41,2173.43,39.2,310.49
CUST-5869,19,Female,Dallas,South,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-11-07,Search,Retargeting,Apparel,Premium Designer Denim Jacket,67664,4000,519.0,93,1446.31,8870.34,15.55,95.38
CUST-2753,35,Female,Atlanta,South,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2025-04-06,YouTube,Lead Generation,Apparel,Premium Designer Denim Jacket,142783,2166,380.0,34,1348.22,3300.04,39.65,97.06
CUST-6102,68,Male,Boston,North East,SMB,CMP-104,Summer Fashion Retargeting,2025-01-31,Facebook,Retargeting,Home & Living,Adjustable Standing Desk,57651,1745,136.0,17,1109.23,,65.25,466.07
CUST-2446,40,Male,New York,North East,SMB,CMP-102,Spring Tech Blowout,2024-06-19,Display,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,81297,1065,122.0,7,961.43,3805.2,137.35,543.6
CUST-6791,48,Female,Atlanta,South,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-01-09,Instagram,Seasonal Sale,Apparel,Premium Designer Denim Jacket,98057,2515,311.0,33,1682.87,2907.96,51.0,88.12
CUST-1129,53,Female,San Francisco,West,SMB,CMP-102,Spring Tech Blowout,2024-06-07,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,79653,3711,436.0,56,1920.21,,34.29,463.88
CUST-5719,57,Female,New York,North East,,CMP-114,Low-Budget High-Conversion Niche,2024-02-12,Instagram,Lead Generation,Electronics,Smart noise-canceling Headphones,91714,3071,694.0,177,828.46,38594.85,4.68,218.05
CUST-8156,44,Male,Detroit,Midwest,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2025-04-28,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,114494,2936,244.0,33,2325.68,5184.63,70.48,157.11
CUST-2974,35,Male,New York,North East,SMB,CMP-105,SmartHome Hub Launch,2025-01-14,Google Ads,Product Launch,Home & Living,Adjustable Standing Desk,51255,2628,319.0,48,853.68,22835.52,17.79,475.74
CUST-3853,41,Female,Detroit,Midwest,Consumer Premium,CMP-113,High-Spend Experimental Push,2024-03-29,Google Ads,Brand Awareness,Fitness,UltraFit Smartwatch 5,193395,8509,1025.0,38,2868.03,6019.2,75.47,158.4
CUST-1512,23,Female,Atlanta,South,SMB,CMP-112,VIP Customer Loyalty Drive,2024-08-27,Search,Retargeting,Home & Living,Ergonomic Executive Chair,32092,1720,162.0,28,580.69,7582.4,20.74,270.8
CUST-1547,18,Other,Dallas,South,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-10-05,Google Ads  ,Seasonal Sale,Fitness,UltraFit Smartwatch 5,143868,6726,521.0,82,1537.41,13372.56,18.75,163.08
CUST-4104,41,Male,Los Angeles,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2025-02-12,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,159079,8587,1599.0,225,2483.16,36303.75,11.04,161.35
CUST-4500,33,Male,Atlanta,South,B2B Enterprise,CMP-101,Q1 Brand Refresh,2024-05-23,YouTube,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,258709,5120,444.0,37,2386.01,20022.18,64.49,541.14
CUST-5201,18,Non-Binary,Boston,North East,SMB,CMP-113,High-Spend Experimental Push,2024-01-23,YouTube,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,156112,3177,412.0,8,2353.85,3959.68,294.23,494.96
CUST-1199,39,Male,Seattle,West,SMB,CMP-104,Summer Fashion Retargeting,2025-01-06,YouTube,Retargeting,Home & Living,Adjustable Standing Desk,82998,1213,119.0,11,1935.46,4960.45,175.95,450.95
CUST-1554,51,Male,Los Angeles,West,Consumer Premium,CMP-102,Spring Tech Blowout,2024-11-17,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,96704,4984,493.0,66,2169.5,10495.98,32.87,159.03
CUST-6802,55,Female,Boston,North East,B2B Enterprise,CMP-111,Influencer Video Push,2024-03-21,Display,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,15023,144,17.0,0,338.52,0.0,0.0,1261.87
CUST-5152,45,Female,Atlanta,South,SMB,CMP-112,VIP Customer Loyalty Drive,2025-04-22,Search,Retargeting,Home & Living,Ergonomic Executive Chair,151425,8228,744.0,118,2080.01,37776.52,17.63,320.14
CUST-7772,49,Female,San Francisco,West,SMB,CMP-103,Enterprise SaaS LeadGen,2024-08-07,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,49554,1644,237.0,25,1188.79,7523.5,47.55,300.94
CUST-3648,35,Male,New York,North East,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-11-02,Search,Retargeting,Fitness,UltraFit Smartwatch 5,65390,3774,433.0,78,1527.63,12111.84,19.59,155.28
CUST-9842,27,Female,Philadelphia,North East,SMB,CMP-107,Cyber November Mega Sale,2025-02-18,YouTube,Seasonal Sale,Home & Living,Adjustable Standing Desk,69870,1382,126.0,13,798.56,5499.13,61.43,423.01
CUST-6863,23,Male,Chicago,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-08-25,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,71960,1951,341.0,38,1617.61,5927.62,42.57,155.99
CUST-3478,45,Male,Chicago,Midwest,SMB,CMP-106,Fall Hardware Promo,2025-03-13,Google Ads,Seasonal Sale,Home & Living,Ergonomic Executive Chair,31208,1664,200.0,24,770.73,7652.4,32.11,318.85
CUST-1306,23,Male,Atlanta,South,SMB,CMP-103,Enterprise SaaS LeadGen,2025-02-04,Search,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,156786,7441,1612.0,229,1348.59,121752.43,5.89,531.67
CUST-8132,28,Male,Atlanta,South,Consumer Premium,CMP-113,High-Spend Experimental Push,2024-07-02,Instagram,Brand Awareness,Electronics,Smart noise-canceling Headphones,303334,8873,825.0,25,4728.43,5072.0,189.14,202.88
CUST-3099,63,Female,San Francisco,West,SMB,CMP-106,Fall Hardware Promo,2024-12-23,Google Ads,Seasonal Sale,Home & Living,Ergonomic Executive Chair,78881,2919,294.0,42,1546.62,12626.88,36.82,300.64
CUST-6252,18,Male,Seattle,West,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2024-11-07,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,101225,3369,278.0,37,1846.97,19069.8,49.92,515.4
CUST-8823,23,Female,Chicago,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-01-26,YouTube,Retargeting,Electronics,4K UltraHD Streamer Box,44330,711,92.0,9,869.73,1261.26,96.64,140.14
CUST-8583,44,Female,Los Angeles,West,SMB,CMP-104,Summer Fashion Retargeting,2025-01-31,Instagram,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,52954,1872,146.0,16,1268.9,7829.92,79.31,489.37
CUST-7812,21,Female,Seattle,West,Consumer Budget,CMP-102,Spring Tech Blowout,2025-01-06,Referral,Seasonal Sale,Electronics,4K UltraHD Streamer Box,104108,4671,346.0,60,1572.86,7207.8,26.21,120.13
CUST-7353,39,Male,Los Angeles,West,B2B Enterprise,CMP-107,Cyber November Mega Sale,2024-09-09,Search,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,76811,4383,522.0,77,620.73,40971.7,8.06,532.1
CUST-7561,33,Male,Philadelphia,North East,SMB,CMP-104,Summer Fashion Retargeting,2024-07-13,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,57590,3053,,46,820.2,22273.66,17.83,484.21
CUST-4693,28,Male,Minneapolis,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-05-29,Email,Lead Generation,Home & Living,Ergonomic Executive Chair,97624,6540,1259.0,510,863.28,166112.1,1.69,325.71
CUST-6498,42,Female,San Francisco,West,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2025-02-03,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,79132,3358,396.0,55,1662.8,8617.95,30.23,156.69
CUST-3438,35,Female,Dallas,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-06-08,Email,Retargeting,Electronics,4K UltraHD Streamer Box,132611,7611,718.0,117,2319.08,15108.21,19.82,129.13
CUST-5261,48,Male,Dallas,South,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-05-03,Facebook,Retargeting,Fitness,UltraFit Smartwatch 5,68310,2139,208.0,26,1356.65,4082.26,52.18,157.01
CUST-8410,40,Non-Binary,Detroit,Midwest,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-08-22,facebook,Product Launch,Home & Living,Adjustable Standing Desk,9256,246,26.0,3,188.19,1217.07,62.73,405.69
CUST-5430,39,Male,Atlanta,South,SMB,CMP-106,Fall Hardware Promo,2025-01-13,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,22993,763,58.0,7,561.19,3303.16,80.17,471.88
CUST-8674,35,Female,New York,North East,SMB,CMP-111,Influencer Video Push,2024-10-30,GOOGLE ADS,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,82957,3633,315.0,53,1389.96,25760.12,26.23,486.04
CUST-4155,39,Male,Atlanta,South,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-01-18,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,59973,2292,249.0,44,1275.44,21651.08,28.99,492.07
CUST-9578,20,Female,Los Angeles,West,SMB,CMP-113,High-Spend Experimental Push,2024-10-03,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,524042,19618,2240.0,57,6061.56,18287.31,106.34,320.83
CUST-1817,30,Female,Atlanta,South,SMB,CMP-104,Summer Fashion Retargeting,2025-04-15,Instagram,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,135194,4461,559.0,73,2055.76,,28.16,480.11
CUST-1076,47,Female,New York,North East,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-12-06,Google Ads,Lead Generation,Electronics,Smart noise-canceling Headphones,122425,4627,768.0,222,1718.4,40717.02,7.74,183.41
CUST-6640,44,Female,Philadelphia,North East,Consumer Premium,CMP-109,Email Newsletter Nurture,2025-06-01,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,152143,5615,1207.0,197,2415.41,29104.78,12.26,147.74
CUST-1880,18,Female,Boston,North East,Consumer Premium,CMP-106,Fall Hardware Promo,2025-01-02,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,50545,2586,272.0,38,1187.49,5194.22,31.25,136.69
CUST-9274,28,Female,San Francisco,West,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-10-07,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,31021,1223,284.0,36,424.0,4851.72,11.78,134.77
CUST-4407,36,Female,Philadelphia,North East,SMB,CMP-105,SmartHome Hub Launch,2024-02-09,Facebook,Product Launch,Home & Living,Ergonomic Executive Chair,118092,3416,420.0,41,1059.96,12498.85,25.85,304.85
CUST-8191,19,Female,Detroit,Midwest,SMB,CMP-103,Enterprise SaaS LeadGen,2024-02-13,Facebook  ,Lead Generation,Home & Living,Ergonomic Executive Chair,57958,1877,484.0,57,1045.3,17060.1,18.34,299.3
CUST-5127,48,Male,San Francisco,West,SMB,CMP-105,SmartHome Hub Launch,2024-06-14,Email,Product Launch,Home & Living,Ergonomic Executive Chair,55763,3907,473.0,66,1276.37,19891.08,19.34,301.38
CUST-6724,53,Male,Minneapolis,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2025-06-05,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,77297,2480,377.0,38,1909.16,10340.18,50.24,272.11
CUST-1061,37,Male,Atlanta,South,SMB,CMP-109,Email Newsletter Nurture,2024-09-16,Instagram,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,69757,2466,369.0,44,907.92,20844.12,20.63,473.73
CUST-6970,18,Female,Dallas,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-02-27,Referral,Lead Generation,Home & Living,Ergonomic Executive Chair,3359,143,26.0,11,53.49,3195.06,4.86,290.46
CUST-1489,28,Female,Chicago,Midwest,B2B Enterprise,CMP-105,SmartHome Hub Launch,2025-02-07,Instagram,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,113980,3157,282.0,35,1559.68,19103.7,44.56,545.82
CUST-9992,32,Female,Los Angeles,West,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-12-10,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,12480,388,42.0,4,253.03,1850.72,63.26,462.68
CUST-8867,45,Other,New York,North East,SMB,CMP-102,Spring Tech Blowout,2025-04-06,Google Ads,Seasonal Sale,Home & Living,Ergonomic Executive Chair,64151,2761,326.0,45,555.7,13304.7,12.35,295.66
CUST-9747,29,Male,Atlanta,South,Consumer Premium,CMP-111,Influencer Video Push,2024-11-24,YouTube,Brand Awareness,Home & Living,Ergonomic Executive Chair,133500,2496,227.0,18,2917.67,4882.5,162.09,271.25
CUST-4621,47,Male,Philadelphia,North East,B2B Enterprise,CMP-111,Influencer Video Push,2024-10-14,Facebook,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,62261,1734,124.0,15,1269.01,18986.7,84.6,1265.78
CUST-3063,39,Male,Philadelphia,North East,SMB,CMP-106,Fall Hardware Promo,2024-08-15,Google Ads,Seasonal Sale,Home & Living,Ergonomic Executive Chair,12652,619,48.0,7,245.68,2085.86,35.1,297.98
CUST-5236,47,Female,Boston,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-06-09,Search,Retargeting,Fitness,UltraFit Smartwatch 5,190247,9843,734.0,114,1808.55,16670.22,15.86,146.23
CUST-3741,30,Female,Miami,South,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-10-21,Facebook,Product Launch,Fitness,UltraFit Smartwatch 5,108981,3606,314.0,42,1988.82,6327.72,47.35,150.66
CUST-5432,44,Female,Minneapolis,Midwest,SMB,CMP-110,Display Banner Remarketing,2024-08-17,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,39520,2001,233.0,30,708.73,12288.9,23.62,409.63
CUST-8321,41,Male,Atlanta,South,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-06-02,Google Ads,Retargeting,Electronics,Smart noise-canceling Headphones,114674,5201,541.0,95,2866.01,19925.3,30.17,209.74
CUST-6392,51,Female,San Francisco,West,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-03-28,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,178175,9237,1689.0,273,2105.95,42547.05,7.71,155.85
CUST-3123,34,Female,Seattle,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-06-25,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,30637,1158,239.0,67,617.81,20122.11,9.22,300.33
CUST-4247,53,Male,Atlanta,South,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-10-13,Referral,Lead Generation,Home & Living,Adjustable Standing Desk,98725,3834,930.0,143,1146.31,58469.84,8.02,408.88
CUST-4051,34,Male,Philadelphia,North East,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-10-07,Google Ads,Retargeting,Fitness,UltraFit Smartwatch 5,6884,369,31.0,3,168.82,460.05,56.27,153.35
CUST-8404,26,Female,Miami,South,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2025-06-04,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,116755,3053,289.0,36,2091.68,5630.76,58.1,156.41
CUST-9392,26,Female,Boston,North East,B2B Enterprise,CMP-103,Enterprise SaaS LeadGen,2024-01-16,Search,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,134887,7488,1920.0,332,1586.22,176062.92,4.78,530.31
CUST-8088,37,Male,Boston,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-05-02,Instagram,Lead Generation,Electronics,4K UltraHD Streamer Box,87797,2489,433.0,55,1377.82,7438.2,25.05,135.24
CUST-5378,36,Female,Seattle,West,Consumer Budget,CMP-106,Fall Hardware Promo,2024-03-04,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,22439,1008,124.0,15,518.57,2421.15,34.57,161.41
CUST-9912,27,Female,Dallas,South,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-03-22,YouTube,Lead Generation,Home & Living,Ergonomic Executive Chair,96313,1693,348.0,83,837.89,23780.33,10.1,286.51
CUST-5400,50,Female,Philadelphia,North East,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2024-03-17,Referral,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,65980,2640,211.0,34,954.62,17981.24,28.08,528.86
CUST-9479,18,Male,Minneapolis,Midwest,Consumer Premium,CMP-111,Influencer Video Push,2025-03-20,Facebook,Brand Awareness,Home & Living,Ergonomic Executive Chair,15836,517,59.0,7,342.58,1974.35,48.94,282.05
CUST-3479,45,Male,Detroit,Midwest,,CMP-111,Influencer Video Push,2024-04-23,Email,Brand Awareness,Home & Living,Adjustable Standing Desk,75483,4153,480.0,94,1454.3,42164.64,15.47,448.56
CUST-6349,43,Male,Atlanta,South,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2025-02-23,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,64065,2516,214.0,28,1136.18,3813.6,40.58,136.2
CUST-8617,41,Female,Chicago,Midwest,Consumer Budget,CMP-110,Display Banner Remarketing,2025-01-13,Facebook,Retargeting,Electronics,4K UltraHD Streamer Box,55563,1678,154.0,20,916.81,2337.2,45.84,116.86
CUST-3569,36,Male,Atlanta,South,Consumer Budget,CMP-102,Spring Tech Blowout,2024-11-03,Email,Seasonal Sale,Apparel,Premium Designer Denim Jacket,60758,3649,384.0,70,874.72,5636.4,12.5,80.52
CUST-5270,35,Male,Dallas,South,SMB,CMP-104,Summer Fashion Retargeting,2024-01-15,Search,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,32502,2004,175.0,32,314.49,16164.48,9.83,505.14
CUST-7611,39,Male,Atlanta,South,Consumer Premium,CMP-106,Fall Hardware Promo,2024-09-25,Display,Seasonal Sale,Electronics,Smart noise-canceling Headphones,27199,385,46.0,3,614.0,568.89,204.67,189.63
CUST-4522,35,Male,Philadelphia,North East,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-08-09,Facebook  ,Lead Generation,Fitness,UltraFit Smartwatch 5,56748,1405,,71,971.49,11353.61,13.68,159.91
