Customer_ID,Customer_Age,Age_Group,Gender,City,Region,Customer_Segment
CUST-5992,38,36-50,Female,Dallas,South,Consumer Budget
CUST-7956,47,36-50,Male,Miami,South,SMB
CUST-4318,26,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-5728,37,36-50,Male,Miami,South,SMB
CUST-4955,45,36-50,Male,Minneapolis,Midwest,SMB
CUST-5086,50,36-50,Female,Los Angeles,West,Consumer Premium
CUST-3629,34,26-35,Male,Seattle,West,Consumer Budget
CUST-5493,28,26-35,Male,New York,North East,Consumer Budget
CUST-3181,41,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-9175,46,36-50,Male,Seattle,West,B2B Enterprise
CUST-4796,48,36-50,Female,San Francisco,West,SMB
CUST-9012,39,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-1625,35,26-35,Male,Dallas,South,Consumer Budget
CUST-3230,49,36-50,Male,Los Angeles,West,Consumer Budget
CUST-8055,45,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-4243,24,18-25,Female,San Francisco,West,B2B Enterprise
CUST-3712,37,36-50,Female,Dallas,South,Consumer Budget
CUST-8725,18,18-25,Male,Dallas,South,Consumer Premium
CUST-3559,24,18-25,Male,Philadelphia,North East,Consumer Premium
CUST-5243,45,36-50,Female,Boston,North East,SMB
CUST-9992,52,51-65,Female,San Francisco,West,SMB
CUST-2865,35,26-35,Male,New York,North East,SMB
CUST-3339,24,18-25,Male,San Francisco,West,SMB
CUST-8878,52,51-65,Male,New York,North East,Consumer Budget
CUST-4943,37,36-50,Male,New York,North East,Consumer Premium
CUST-1666,19,18-25,Female,Detroit,Midwest,SMB
CUST-1921,32,26-35,Male,Seattle,West,Consumer Budget
CUST-9602,29,26-35,Female,Atlanta,South,SMB
CUST-1394,35,26-35,Male,Los Angeles,West,SMB
CUST-9221,43,36-50,Female,Boston,North East,SMB
CUST-1719,39,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-6402,24,18-25,Male,Seattle,West,SMB
CUST-5539,44,36-50,Male,Boston,North East,B2B Enterprise
CUST-5798,41,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-9848,25,18-25,Male,New York,North East,Consumer Budget
CUST-5476,18,18-25,Female,Detroit,Midwest,B2B Enterprise
CUST-7677,32,26-35,Male,New York,North East,Consumer Budget
CUST-8951,31,26-35,Male,Chicago,Midwest,Consumer Budget
CUST-7304,36,36-50,Male,Miami,South,SMB
CUST-4935,42,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-8445,45,36-50,Female,Seattle,West,Consumer Budget
CUST-1511,43,36-50,Male,Minneapolis,Midwest,SMB
CUST-7035,36,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-1748,30,26-35,Female,Seattle,West,Consumer Premium
CUST-2344,56,51-65,Male,Los Angeles,West,Consumer Premium
CUST-8783,47,36-50,Male,Seattle,West,Consumer Budget
CUST-1561,37,36-50,Other,San Francisco,West,SMB
CUST-4435,24,18-25,Female,Los Angeles,West,SMB
CUST-8544,38,36-50,Male,Miami,South,SMB
CUST-5968,51,51-65,Female,Minneapolis,Midwest,Consumer Premium
CUST-5299,18,18-25,Female,New York,North East,B2B Enterprise
CUST-4505,39,36-50,Male,Atlanta,South,SMB
CUST-4914,36,36-50,Male,Philadelphia,North East,SMB
CUST-6445,32,26-35,Male,San Francisco,West,Consumer Premium
CUST-9668,40,36-50,Female,Seattle,West,B2B Enterprise
CUST-5912,42,36-50,Female,San Francisco,West,SMB
CUST-2057,27,26-35,Female,Atlanta,South,SMB
CUST-4062,41,36-50,Male,Miami,South,B2B Enterprise
CUST-5295,24,18-25,Female,Los Angeles,West,B2B Enterprise
CUST-8138,25,18-25,Female,Seattle,West,Consumer Premium
CUST-2721,43,36-50,Female,San Francisco,West,Consumer Premium
CUST-1663,36,36-50,Female,Miami,South,Consumer Budget
CUST-3459,61,51-65,Male,Atlanta,South,Consumer Premium
CUST-4692,18,18-25,Non-Binary,San Francisco,West,Consumer Budget
CUST-8124,24,18-25,Female,Chicago,Midwest,B2B Enterprise
CUST-2406,21,18-25,Male,Dallas,South,Consumer Premium
CUST-9737,26,26-35,Female,New York,North East,Consumer Budget
CUST-5986,45,36-50,Male,Seattle,West,Consumer Premium
CUST-6970,33,26-35,Male,Miami,South,SMB
CUST-2706,40,36-50,Male,San Francisco,West,Consumer Budget
CUST-5558,36,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-1278,37,36-50,Male,Chicago,Midwest,B2B Enterprise
CUST-9391,43,36-50,Non-Binary,Los Angeles,West,Consumer Budget
CUST-7034,23,18-25,Non-Binary,Boston,North East,Consumer Premium
CUST-7278,27,26-35,Male,Los Angeles,West,Consumer Premium
CUST-4370,61,51-65,Female,Miami,South,SMB
CUST-3314,41,36-50,Male,New York,North East,Consumer Premium
CUST-2952,43,36-50,Male,Dallas,South,SMB
CUST-6030,42,36-50,Female,Boston,North East,Consumer Premium
CUST-1560,19,18-25,Female,Detroit,Midwest,SMB
CUST-6847,34,26-35,Male,Boston,North East,Consumer Budget
CUST-9844,32,26-35,Male,Philadelphia,North East,B2B Enterprise
CUST-5223,27,26-35,Male,Atlanta,South,Consumer Premium
CUST-5251,37,36-50,Female,Detroit,Midwest,SMB
CUST-4660,25,18-25,Non-Binary,Detroit,Midwest,B2B Enterprise
CUST-3200,35,26-35,Male,Los Angeles,West,B2B Enterprise
CUST-2917,18,18-25,Non-Binary,Dallas,South,Consumer Budget
CUST-9409,43,36-50,Male,Atlanta,South,SMB
CUST-7688,38,36-50,Female,Boston,North East,Consumer Budget
CUST-1002,42,36-50,Female,Boston,North East,Consumer Premium
CUST-3055,45,36-50,Male,Philadelphia,North East,SMB
CUST-6957,26,26-35,Male,Seattle,West,Consumer Premium
CUST-4868,41,36-50,Female,Atlanta,South,B2B Enterprise
CUST-9976,39,36-50,Female,Los Angeles,West,Consumer Premium
CUST-5062,38,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-8007,56,51-65,Male,Miami,South,SMB
CUST-3585,42,36-50,Male,Boston,North East,Consumer Premium
CUST-2697,51,51-65,Female,Los Angeles,West,B2B Enterprise
CUST-9141,56,51-65,Female,Minneapolis,Midwest,Consumer Premium
CUST-7406,35,26-35,Female,Dallas,South,Consumer Premium
CUST-8855,36,36-50,Female,New York,North East,B2B Enterprise
CUST-8261,42,36-50,Male,San Francisco,West,Consumer Budget
CUST-9015,32,26-35,Male,Miami,South,Consumer Premium
CUST-9256,26,26-35,Male,Philadelphia,North East,B2B Enterprise
CUST-2675,35,26-35,Male,Chicago,Midwest,SMB
CUST-4896,41,36-50,Female,Philadelphia,North East,SMB
CUST-6450,35,26-35,Male,Atlanta,South,B2B Enterprise
CUST-5525,38,36-50,Male,Seattle,West,Consumer Budget
CUST-5975,46,36-50,Female,Chicago,Midwest,SMB
CUST-2051,41,36-50,Male,Seattle,West,SMB
CUST-3318,75,65+,Female,Atlanta,South,Consumer Budget
CUST-5924,18,18-25,Female,Atlanta,South,Consumer Premium
CUST-6698,33,26-35,Male,San Francisco,West,Consumer Premium
CUST-9946,31,26-35,Male,Minneapolis,Midwest,SMB
CUST-1522,47,36-50,Male,Detroit,Midwest,SMB
CUST-2740,33,26-35,Male,Atlanta,South,SMB
CUST-5882,25,18-25,Female,San Francisco,West,B2B Enterprise
CUST-8265,43,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-8510,24,18-25,Male,Dallas,South,SMB
CUST-6603,48,36-50,Female,Seattle,West,Consumer Premium
CUST-5567,32,26-35,Female,Minneapolis,Midwest,SMB
CUST-4526,67,65+,Male,Philadelphia,North East,Consumer Budget
CUST-3441,50,36-50,Female,Miami,South,Consumer Budget
CUST-5112,29,26-35,Female,Minneapolis,Midwest,B2B Enterprise
CUST-8624,35,26-35,Female,Dallas,South,SMB
CUST-3512,38,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-3514,48,36-50,Female,Minneapolis,Midwest,Consumer Premium
CUST-5576,38,36-50,Male,Chicago,Midwest,Consumer Premium
CUST-1838,30,26-35,Female,San Francisco,West,SMB
CUST-1478,48,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-9765,51,51-65,Male,Minneapolis,Midwest,SMB
CUST-9072,49,36-50,Male,Philadelphia,North East,SMB
CUST-7832,49,36-50,Male,New York,North East,Consumer Budget
CUST-2628,33,26-35,Male,San Francisco,West,SMB
CUST-5393,20,18-25,Male,Atlanta,South,Consumer Premium
CUST-6834,43,36-50,Male,Los Angeles,West,Consumer Premium
CUST-3147,49,36-50,Male,Seattle,West,Consumer Premium
CUST-6005,30,26-35,Male,Boston,North East,Consumer Budget
CUST-5955,37,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-7132,43,36-50,Female,Seattle,West,Consumer Budget
CUST-3092,18,18-25,Male,New York,North East,Consumer Budget
CUST-3919,33,26-35,Male,Miami,South,B2B Enterprise
CUST-1989,25,18-25,Female,Detroit,Midwest,Consumer Budget
CUST-5345,51,51-65,Male,Atlanta,South,B2B Enterprise
CUST-4255,32,26-35,Female,Boston,North East,Consumer Premium
CUST-3070,33,26-35,Male,Atlanta,South,Consumer Premium
CUST-4204,26,26-35,Male,Philadelphia,North East,SMB
CUST-5547,52,51-65,Other,San Francisco,West,B2B Enterprise
CUST-9255,38,36-50,Male,Chicago,Midwest,Consumer Premium
CUST-9230,36,36-50,Female,San Francisco,West,Consumer Budget
CUST-7391,25,18-25,Female,Atlanta,South,B2B Enterprise
CUST-8032,57,51-65,Male,Los Angeles,West,Consumer Budget
CUST-8384,61,51-65,Male,San Francisco,West,SMB
CUST-1752,31,26-35,Female,Miami,South,Consumer Budget
CUST-7355,30,26-35,Male,Seattle,West,Consumer Budget
CUST-6240,37,36-50,Male,Chicago,Midwest,B2B Enterprise
CUST-8521,27,26-35,Female,Minneapolis,Midwest,SMB
CUST-4757,18,18-25,Other,Philadelphia,North East,Consumer Budget
CUST-6099,29,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-8902,45,36-50,Male,New York,North East,Consumer Budget
CUST-1605,39,36-50,Female,Atlanta,South,SMB
CUST-1108,38,36-50,Female,Atlanta,South,Consumer Premium
CUST-7615,44,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-5842,37,36-50,Male,Chicago,Midwest,B2B Enterprise
CUST-5897,38,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-2375,48,36-50,Female,Boston,North East,B2B Enterprise
CUST-8672,24,18-25,Male,Atlanta,South,Consumer Premium
CUST-3701,23,18-25,Male,Detroit,Midwest,SMB
CUST-2684,18,18-25,Female,Los Angeles,West,SMB
CUST-6569,22,18-25,Male,Los Angeles,West,Consumer Premium
CUST-6476,18,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-6359,24,18-25,Other,Seattle,West,Consumer Budget
CUST-8083,33,26-35,Male,Miami,South,Consumer Budget
CUST-8989,54,51-65,Non-Binary,Los Angeles,West,Consumer Premium
CUST-2291,28,26-35,Male,New York,North East,Consumer Budget
CUST-1104,37,36-50,Female,Los Angeles,West,SMB
CUST-3851,30,26-35,Male,New York,North East,B2B Enterprise
CUST-3265,43,36-50,Female,Chicago,Midwest,Consumer Budget
CUST-1583,43,36-50,Male,Seattle,West,Consumer Budget
CUST-7914,31,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-7839,23,18-25,Female,Minneapolis,Midwest,Consumer Premium
CUST-3046,40,36-50,Male,New York,North East,Consumer Premium
CUST-6870,18,18-25,Male,San Francisco,West,Consumer Budget
CUST-9173,32,26-35,Female,Miami,South,SMB
CUST-7186,47,36-50,Female,Los Angeles,West,Consumer Budget
CUST-4527,32,26-35,Female,New York,North East,SMB
CUST-9304,26,26-35,Female,Detroit,Midwest,Consumer Budget
CUST-6777,47,36-50,Male,Miami,South,Consumer Budget
CUST-8447,25,18-25,Male,New York,North East,SMB
CUST-9271,27,26-35,Female,Seattle,West,Consumer Budget
CUST-6155,34,26-35,Female,Atlanta,South,SMB
CUST-6085,39,36-50,Female,Miami,South,SMB
CUST-2347,36,36-50,Female,New York,North East,B2B Enterprise
CUST-6060,51,51-65,Female,Atlanta,South,SMB
CUST-8985,44,36-50,Female,New York,North East,B2B Enterprise
CUST-2083,38,36-50,Male,Atlanta,South,SMB
CUST-6210,50,36-50,Female,San Francisco,West,Consumer Premium
CUST-4622,18,18-25,Male,Atlanta,South,Consumer Premium
CUST-6929,58,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-9595,54,51-65,Female,Los Angeles,West,B2B Enterprise
CUST-1304,48,36-50,Female,Atlanta,South,Consumer Budget
CUST-9116,47,36-50,Female,Boston,North East,SMB
CUST-2009,24,18-25,Female,Philadelphia,North East,SMB
CUST-2794,21,18-25,Female,San Francisco,West,SMB
CUST-9586,21,18-25,Male,Los Angeles,West,SMB
CUST-7754,41,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-2131,36,36-50,Female,Detroit,Midwest,B2B Enterprise
CUST-9069,48,36-50,Female,Atlanta,South,Consumer Budget
CUST-1598,46,36-50,Female,Chicago,Midwest,SMB
CUST-3782,56,51-65,Male,San Francisco,West,Consumer Budget
CUST-7050,44,36-50,Female,Dallas,South,Consumer Budget
CUST-4132,42,36-50,Other,New York,North East,SMB
CUST-4594,31,26-35,Male,Chicago,Midwest,SMB
CUST-3909,44,36-50,Female,Detroit,Midwest,SMB
CUST-8320,42,36-50,Female,Miami,South,Consumer Premium
CUST-8240,29,26-35,Female,Boston,North East,SMB
CUST-8023,27,26-35,Male,Atlanta,South,Consumer Premium
CUST-7037,34,26-35,Male,Minneapolis,Midwest,SMB
CUST-5812,29,26-35,Female,Detroit,Midwest,SMB
CUST-7725,44,36-50,Male,Boston,North East,SMB
CUST-8009,37,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-2873,34,26-35,Male,Boston,North East,Consumer Premium
CUST-7531,57,51-65,Female,Minneapolis,Midwest,B2B Enterprise
CUST-1223,43,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-5449,55,51-65,Female,Chicago,Midwest,Consumer Budget
CUST-6050,31,26-35,Male,Dallas,South,B2B Enterprise
CUST-7877,55,51-65,Male,Chicago,Midwest,SMB
CUST-9606,33,26-35,Female,Los Angeles,West,Consumer Budget
CUST-6080,67,65+,Male,Seattle,West,Consumer Budget
CUST-9313,25,18-25,Male,Seattle,West,SMB
CUST-9794,41,36-50,Non-Binary,Miami,South,Consumer Budget
CUST-2914,34,26-35,Female,Miami,South,B2B Enterprise
CUST-7741,25,18-25,Female,Detroit,Midwest,SMB
CUST-2494,32,26-35,Female,Boston,North East,B2B Enterprise
CUST-9397,47,36-50,Male,Seattle,West,SMB
CUST-4671,18,18-25,Female,Detroit,Midwest,Consumer Premium
CUST-8657,18,18-25,Other,Dallas,South,Consumer Budget
CUST-1069,38,36-50,Male,Dallas,South,Consumer Budget
CUST-9102,22,18-25,Male,San Francisco,West,Consumer Premium
CUST-2995,44,36-50,Male,San Francisco,West,Consumer Budget
CUST-8590,45,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-7935,53,51-65,Male,Atlanta,South,Consumer Premium
CUST-7964,43,36-50,Female,Philadelphia,North East,B2B Enterprise
CUST-5946,53,51-65,Female,San Francisco,West,SMB
CUST-1812,38,36-50,Male,Seattle,West,B2B Enterprise
CUST-5932,32,26-35,Female,New York,North East,SMB
CUST-8000,20,18-25,Male,Miami,South,Consumer Budget
CUST-8699,18,18-25,Male,Boston,North East,Consumer Budget
CUST-1371,51,51-65,Male,Miami,South,Consumer Budget
CUST-1885,31,26-35,Male,Atlanta,South,Consumer Budget
CUST-4909,30,26-35,Female,Atlanta,South,B2B Enterprise
CUST-5429,19,18-25,Female,Atlanta,South,Consumer Premium
CUST-2414,47,36-50,Non-Binary,Seattle,West,B2B Enterprise
CUST-8873,55,51-65,Male,New York,North East,SMB
CUST-1042,39,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-6313,46,36-50,Male,Detroit,Midwest,Consumer Budget
CUST-8317,47,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-3810,30,26-35,Female,New York,North East,Consumer Budget
CUST-2950,28,26-35,Male,Miami,South,SMB
CUST-8274,38,36-50,Female,New York,North East,Consumer Premium
CUST-8900,26,26-35,Female,Miami,South,Consumer Budget
CUST-5805,27,26-35,Male,Atlanta,South,B2B Enterprise
CUST-5549,59,51-65,Male,Chicago,Midwest,Consumer Budget
CUST-1061,57,51-65,Female,San Francisco,West,B2B Enterprise
CUST-2736,25,18-25,Other,New York,North East,SMB
CUST-1038,36,36-50,Male,Los Angeles,West,Consumer Budget
CUST-3345,23,18-25,Male,Dallas,South,Consumer Premium
CUST-4261,42,36-50,Female,Boston,North East,Consumer Budget
CUST-2425,35,26-35,Non-Binary,Atlanta,South,SMB
CUST-2698,49,36-50,Female,Dallas,South,Consumer Premium
CUST-9336,34,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-9425,36,36-50,Male,Minneapolis,Midwest,SMB
CUST-3351,58,51-65,Female,San Francisco,West,B2B Enterprise
CUST-8033,24,18-25,Female,Philadelphia,North East,SMB
CUST-4118,46,36-50,Male,Seattle,West,SMB
CUST-4458,25,18-25,Female,Boston,North East,Consumer Premium
CUST-5579,62,51-65,Female,Dallas,South,Consumer Premium
CUST-9676,36,36-50,Male,San Francisco,West,Consumer Budget
CUST-8004,52,51-65,Non-Binary,Atlanta,South,B2B Enterprise
CUST-8880,50,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-1084,47,36-50,Male,New York,North East,Consumer Budget
CUST-1966,43,36-50,Female,Seattle,West,B2B Enterprise
CUST-8129,39,36-50,Male,Boston,North East,Consumer Premium
CUST-8781,48,36-50,Female,Boston,North East,B2B Enterprise
CUST-2937,56,51-65,Female,Los Angeles,West,Consumer Premium
CUST-5972,33,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-9486,18,18-25,Male,Minneapolis,Midwest,Consumer Premium
CUST-6526,25,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-5241,18,18-25,Male,Seattle,West,SMB
CUST-7756,44,36-50,Female,New York,North East,Consumer Budget
CUST-3018,36,36-50,Female,New York,North East,Consumer Premium
CUST-2382,49,36-50,Female,Miami,South,B2B Enterprise
CUST-9366,24,18-25,Female,Boston,North East,Consumer Premium
CUST-6623,28,26-35,Male,Boston,North East,Consumer Premium
CUST-1421,37,36-50,Male,Boston,North East,Consumer Premium
CUST-6020,36,36-50,Female,Miami,South,Consumer Premium
CUST-9194,39,36-50,Female,Philadelphia,North East,SMB
CUST-3033,46,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-2302,58,51-65,Male,San Francisco,West,SMB
CUST-3604,41,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-5308,45,36-50,Female,Los Angeles,West,Consumer Budget
CUST-7324,46,36-50,Male,San Francisco,West,Consumer Budget
CUST-9335,45,36-50,Male,New York,North East,SMB
CUST-6779,40,36-50,Male,Los Angeles,West,B2B Enterprise
CUST-7225,51,51-65,Male,Dallas,South,SMB
CUST-2482,56,51-65,Male,Philadelphia,North East,Consumer Premium
CUST-6867,55,51-65,Male,Seattle,West,SMB
CUST-6646,36,36-50,Male,Miami,South,Consumer Budget
CUST-7284,42,36-50,Male,New York,North East,SMB
CUST-7777,36,36-50,Male,Dallas,South,Consumer Budget
CUST-8050,37,36-50,Female,Miami,South,Consumer Premium
CUST-8701,23,18-25,Non-Binary,Miami,South,Consumer Budget
CUST-1299,36,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-3765,45,36-50,Female,Minneapolis,Midwest,SMB
CUST-6357,56,51-65,Male,Philadelphia,North East,SMB
CUST-3896,35,26-35,Female,Atlanta,South,B2B Enterprise
CUST-8200,18,18-25,Female,Chicago,Midwest,Consumer Budget
CUST-3030,40,36-50,Male,Boston,North East,SMB
CUST-5168,61,51-65,Female,Chicago,Midwest,SMB
CUST-2446,26,26-35,Male,Minneapolis,Midwest,Consumer Budget
CUST-9204,18,18-25,Male,New York,North East,Consumer Budget
CUST-2016,18,18-25,Female,New York,North East,Consumer Budget
CUST-3926,34,26-35,Female,Minneapolis,Midwest,B2B Enterprise
CUST-1800,66,65+,Male,Atlanta,South,Consumer Budget
CUST-8562,49,36-50,Male,Detroit,Midwest,SMB
CUST-9611,26,26-35,Male,San Francisco,West,Consumer Budget
CUST-2394,27,26-35,Male,Detroit,Midwest,Consumer Premium
CUST-4466,45,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-7438,45,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-4951,31,26-35,Male,Minneapolis,Midwest,SMB
CUST-1610,35,26-35,Male,San Francisco,West,Consumer Budget
CUST-2226,30,26-35,Female,Seattle,West,SMB
CUST-3997,43,36-50,Male,Detroit,Midwest,SMB
CUST-8266,37,36-50,Male,Seattle,West,SMB
CUST-7123,75,65+,Male,New York,North East,Consumer Premium
CUST-4999,40,36-50,Male,Boston,North East,B2B Enterprise
CUST-3432,36,36-50,Male,San Francisco,West,SMB
CUST-7610,38,36-50,Female,San Francisco,West,B2B Enterprise
CUST-6722,36,36-50,Female,Los Angeles,West,Consumer Budget
CUST-2381,47,36-50,Male,Miami,South,Consumer Premium
CUST-9246,39,36-50,Male,Dallas,South,Consumer Budget
CUST-3866,56,51-65,Male,San Francisco,West,SMB
CUST-6007,19,18-25,Male,Seattle,West,Consumer Premium
CUST-2318,52,51-65,Male,Atlanta,South,SMB
CUST-3921,41,36-50,Non-Binary,San Francisco,West,SMB
CUST-7058,35,26-35,Female,San Francisco,West,Consumer Budget
CUST-6936,46,36-50,Other,Seattle,West,Consumer Budget
CUST-2881,43,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-2171,20,18-25,Male,Atlanta,South,Consumer Premium
CUST-3324,56,51-65,Female,Philadelphia,North East,Consumer Budget
CUST-7061,35,26-35,Male,New York,North East,SMB
CUST-3612,38,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-8732,21,18-25,Male,New York,North East,SMB
CUST-9026,32,26-35,Female,San Francisco,West,SMB
CUST-2888,24,18-25,Male,Philadelphia,North East,B2B Enterprise
CUST-7286,44,36-50,Female,Dallas,South,Consumer Budget
CUST-5811,40,36-50,Female,Philadelphia,North East,SMB
CUST-4804,37,36-50,Female,Seattle,West,SMB
CUST-4147,48,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-7824,37,36-50,Female,Los Angeles,West,SMB
CUST-3543,59,51-65,Male,Detroit,Midwest,Consumer Premium
CUST-8547,27,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-7612,64,51-65,Male,Miami,South,SMB
CUST-5258,56,51-65,Female,Minneapolis,Midwest,Consumer Premium
CUST-6826,36,36-50,Female,Los Angeles,West,SMB
CUST-3231,33,26-35,Male,Atlanta,South,SMB
CUST-1111,35,26-35,Female,New York,North East,SMB
CUST-6055,44,36-50,Male,Chicago,Midwest,SMB
CUST-7828,39,36-50,Male,Atlanta,South,Consumer Premium
CUST-1619,46,36-50,Male,Los Angeles,West,Consumer Budget
CUST-7208,25,18-25,Male,Los Angeles,West,SMB
CUST-1783,18,18-25,Non-Binary,Seattle,West,Consumer Budget
CUST-4472,33,26-35,Male,Seattle,West,Consumer Budget
CUST-2771,28,26-35,Female,Seattle,West,Consumer Premium
CUST-5046,41,36-50,Female,Atlanta,South,Consumer Budget
CUST-7907,25,18-25,Male,Minneapolis,Midwest,SMB
CUST-8455,44,36-50,Female,Atlanta,South,SMB
CUST-8931,26,26-35,Male,Detroit,Midwest,SMB
CUST-3908,45,36-50,Other,Los Angeles,West,Consumer Budget
CUST-5178,34,26-35,Male,Los Angeles,West,Consumer Budget
CUST-1239,32,26-35,Female,Philadelphia,North East,B2B Enterprise
CUST-8168,28,26-35,Female,Minneapolis,Midwest,B2B Enterprise
CUST-3301,43,36-50,Male,Miami,South,SMB
